STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,15.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,15.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,14.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,14.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,13.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,12.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,11.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,9.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,8.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,19,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,18,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,16.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,15.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,15.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,14.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,14.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,12.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,MEX,Mexico,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,7.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,15.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,15,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,14.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,16,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,14.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,16.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,16.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,19.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,20.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LTU,Lithuania,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,20.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LVA,Latvia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,24.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,KOR,Korea,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,17.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,KOR,Korea,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,18.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,KOR,Korea,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,17.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,KOR,Korea,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,17.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CHL,Chile,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,24.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,12.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,12,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,JPN,Japan,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,19.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ITA,Italy,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,19.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,KOR,Korea,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,14.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,JPN,Japan,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,18.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,JPN,Japan,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,17.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,JPN,Japan,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,17.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,JPN,Japan,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,16.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ROU,Romania,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,18.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HRV,Croatia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,22.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,BGR,Bulgaria,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,29.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,BRA,Brazil,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,9.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,12.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,18.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,TUR,Türkiye,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,26.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CHE,Switzerland,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,16.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,SWE,Sweden,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,11.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ESP,Spain,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,22.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,SVN,Slovenia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,17.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,SVK,Slovak Republic,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,21,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,PRT,Portugal,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,14.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,POL,Poland,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,17.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NOR,Norway,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2023,,7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2023,,6.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2023,,18.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LTU,Lithuania,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,18.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LVA,Latvia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,22.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,KOR,Korea,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,20,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ITA,Italy,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,19.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,IRL,Ireland,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,19,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,24.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,GRC,Greece,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,24.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DEU,Germany,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,14.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,29.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,EST,Estonia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,21.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,DNK,Denmark,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,13.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,22.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CHL,Chile,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,17.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,14,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,BEL,Belgium,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,15.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,AUT,Austria,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,20.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,11.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,RUS,Russia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,26.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,RUS,Russia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,25.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ROU,Romania,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,19.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HRV,Croatia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,25,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,BGR,Bulgaria,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,28.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,BRA,Brazil,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,10.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,BRA,Brazil,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,10.4,,A,Normal value,0,Units,,
